num.roi,param,y,v,p,m,p.fdr,roi,hemi,community,community.short,measure
104,congruency,rank,799,0.743089600319214,-0.00567871503469505,0.999860659065802,RI_L,L,early auditory cortex,early aud.,beta
104,distractor,r,715,0.900940639380324,-0.00850730936631449,0.967745693435353,RI_L,L,early auditory cortex,early aud.,beta
104,distractor,rank,813,0.707889037700922,-0.00446596208641516,0.950475572967387,RI_L,L,early auditory cortex,early aud.,beta
104,incongruency,r,1063,0.0901607593108994,0.0345005578243283,0.149575453234672,RI_L,L,early auditory cortex,early aud.,beta
104,incongruency,rank,1062,0.0913943211634745,0.0356716830318137,0.153032351715585,RI_L,L,early auditory cortex,early aud.,beta
104,target,r,960,0.286947573107141,0.00769291961193836,0.445263475511081,RI_L,L,early auditory cortex,early aud.,beta
104,target,rank,924,0.385679748685254,0.00686888451761622,0.529941639414853,RI_L,L,early auditory cortex,early aud.,beta
105,congruency,r,932,0.362801345240573,0.00480824515915004,0.999785144695677,PFcm_L,L,posterior opercular cortex,pOperc,beta
105,congruency,rank,957,0.29470877018005,0.0101264908760849,0.999860659065802,PFcm_L,L,posterior opercular cortex,pOperc,beta
105,distractor,r,1085,0.0660565388723806,0.0117854801553884,0.849080233882935,PFcm_L,L,posterior opercular cortex,pOperc,beta
105,distractor,rank,1086,0.065092954165535,0.0126298308498581,0.893748506833008,PFcm_L,L,posterior opercular cortex,pOperc,beta
105,incongruency,r,1241,0.00364491868150533,0.0712609691703888,0.0119288247758356,PFcm_L,L,posterior opercular cortex,pOperc,beta
105,incongruency,rank,1215,0.00644021837453066,0.0666970492680823,0.0184006239272305,PFcm_L,L,posterior opercular cortex,pOperc,beta
105,target,r,1061,0.0926403496713185,0.0113307873944687,0.266804207053397,PFcm_L,L,posterior opercular cortex,pOperc,beta
105,target,rank,1071,0.0807342708294017,0.0141340455990827,0.248413141013544,PFcm_L,L,posterior opercular cortex,pOperc,beta
106,congruency,r,1079,0.0720717742271641,0.019879077809516,0.665277915943053,PoI2_L,L,insular and frontal opercular cortex,insular and FO,beta
106,congruency,rank,1030,0.137706300548271,0.0179391570450016,0.999860659065802,PoI2_L,L,insular and frontal opercular cortex,insular and FO,beta
106,distractor,r,814,0.70529122981995,-0.00681766620312152,0.929201982148237,PoI2_L,L,insular and frontal opercular cortex,insular and FO,beta
106,distractor,rank,798,0.745516778279397,-0.00638107226197188,0.950475572967387,PoI2_L,L,insular and frontal opercular cortex,insular and FO,beta
106,incongruency,r,752,0.843189892623447,-0.0148594566203053,0.884980645319069,PoI2_L,L,insular and frontal opercular cortex,insular and FO,beta
106,incongruency,rank,762,0.824376961916913,-0.0157871075459184,0.870309989120494,PoI2_L,L,insular and frontal opercular cortex,insular and FO,beta
106,target,r,950,0.313184283652115,0.00992786795256784,0.463976716521652,PoI2_L,L,insular and frontal opercular cortex,insular and FO,beta
106,target,rank,976,0.247274410177587,0.0128430638359081,0.399187388627494,PoI2_L,L,insular and frontal opercular cortex,insular and FO,beta
107,congruency,r,996,0.2021260254442,0.011465501528304,0.932762395189309,TA2_L,L,auditory association cortex,aud. assoc.,beta
107,congruency,rank,993,0.208565870494253,0.0133038519401683,0.999860659065802,TA2_L,L,auditory association cortex,aud. assoc.,beta
107,distractor,r,879,0.519564994512474,0.000378021696953713,0.92218587175403,TA2_L,L,auditory association cortex,aud. assoc.,beta
107,distractor,rank,877,0.525577708896504,-0.000467305005181119,0.950475572967387,TA2_L,L,auditory association cortex,aud. assoc.,beta
107,incongruency,r,995,0.204259303796371,0.0218053688926817,0.29770586788135,TA2_L,L,auditory association cortex,aud. assoc.,beta
107,incongruency,rank,966,0.271722398152953,0.0184107794163047,0.374789514693729,TA2_L,L,auditory association cortex,aud. assoc.,beta
107,target,r,1151,0.0225356932234698,0.0143007860192014,0.187715819048796,TA2_L,L,auditory association cortex,aud. assoc.,beta
107,target,rank,1151,0.0225356932234698,0.0151904709683962,0.155587422876797,TA2_L,L,auditory association cortex,aud. assoc.,beta
108,congruency,r,1148,0.0237763717813209,0.0224769498956778,0.620777665514578,FOP4_L,L,insular and frontal opercular cortex,insular and FO,beta
108,congruency,rank,1069,0.0830180405144948,0.0174174099696773,0.999860659065802,FOP4_L,L,insular and frontal opercular cortex,insular and FO,beta
108,distractor,r,806,0.725768238207777,-0.00579924604240567,0.929201982148237,FOP4_L,L,insular and frontal opercular cortex,insular and FO,beta
108,distractor,rank,709,0.908605678836525,-0.00857241831875064,0.976070501024586,FOP4_L,L,insular and frontal opercular cortex,insular and FO,beta
108,incongruency,r,1344,0.000269339420037495,0.118897214878747,0.00144719688378356,FOP4_L,L,insular and frontal opercular cortex,insular and FO,beta
108,incongruency,rank,1358,0.000180946541325999,0.119583795169336,0.00108567924795599,FOP4_L,L,insular and frontal opercular cortex,insular and FO,beta
108,target,r,1072,0.0796103283498576,0.0190226396019863,0.257206526536147,FOP4_L,L,insular and frontal opercular cortex,insular and FO,beta
108,target,rank,1043,0.117257965700623,0.0160447216552419,0.277716234554107,FOP4_L,L,insular and frontal opercular cortex,insular and FO,beta
109,congruency,r,992,0.21073907803985,0.0145841264751262,0.932762395189309,MI_L,L,insular and frontal opercular cortex,insular and FO,beta
109,congruency,rank,984,0.228596884184836,0.0178802688002839,0.999860659065802,MI_L,L,insular and frontal opercular cortex,insular and FO,beta
109,distractor,r,807,0.723247483261132,-0.00165599720065854,0.929201982148237,MI_L,L,insular and frontal opercular cortex,insular and FO,beta
109,distractor,rank,747,0.852079701033525,-0.00477722984634901,0.961594646934386,MI_L,L,insular and frontal opercular cortex,insular and FO,beta
109,incongruency,r,1229,0.00476087800134526,0.0949532143430882,0.0144026561385235,MI_L,L,insular and frontal opercular cortex,insular and FO,beta
109,incongruency,rank,1264,0.00213894295342291,0.096096559071203,0.00747591711875967,MI_L,L,insular and frontal opercular cortex,insular and FO,beta
109,target,r,995,0.204259303796371,0.0136831113694446,0.377094099316377,MI_L,L,insular and frontal opercular cortex,insular and FO,beta
109,target,rank,965,0.274231761792223,0.0107931791521318,0.42370572637425,MI_L,L,insular and frontal opercular cortex,insular and FO,beta
110,congruency,r,973,0.254483221720603,0.00905219936250439,0.947532640562335,Pir_L,L,insular and frontal opercular cortex,insular and FO,beta
110,congruency,rank,977,0.244895964174831,0.00993954016592504,0.999860659065802,Pir_L,L,insular and frontal opercular cortex,insular and FO,beta
110,distractor,r,879,0.519564994512474,-0.00278127181893335,0.92218587175403,Pir_L,L,insular and frontal opercular cortex,insular and FO,beta
110,distractor,rank,868,0.552543281001787,-0.00328206414288334,0.950475572967387,Pir_L,L,insular and frontal opercular cortex,insular and FO,beta
110,incongruency,r,916,0.408963026472939,0.0157483945652135,0.522080459327156,Pir_L,L,insular and frontal opercular cortex,insular and FO,beta
110,incongruency,rank,892,0.480435005487527,0.0112480847110394,0.588287761821461,Pir_L,L,insular and frontal opercular cortex,insular and FO,beta
110,target,r,946,0.32396040199562,0.0052261070322914,0.47216900695718,Pir_L,L,insular and frontal opercular cortex,insular and FO,beta
110,target,rank,954,0.302565390612298,0.00579569356921215,0.446407953362407,Pir_L,L,insular and frontal opercular cortex,insular and FO,beta
111,congruency,r,1101,0.0519122274035625,0.023918916797857,0.620777665514578,AVI_L,L,insular and frontal opercular cortex,insular and FO,beta
111,congruency,rank,1097,0.0552001018289595,0.0255525743788401,0.999860659065802,AVI_L,L,insular and frontal opercular cortex,insular and FO,beta
111,distractor,r,808,0.72071542955548,-0.00306817893723549,0.929201982148237,AVI_L,L,insular and frontal opercular cortex,insular and FO,beta
111,distractor,rank,809,0.718172171344283,-0.00253320126628957,0.950475572967387,AVI_L,L,insular and frontal opercular cortex,insular and FO,beta
111,incongruency,r,1414,3.31614881922573e-05,0.121021769708969,0.000298453393730315,AVI_L,L,insular and frontal opercular cortex,insular and FO,beta
111,incongruency,rank,1428,2.11287490985245e-05,0.121651415706485,0.000211287490985245,AVI_L,L,insular and frontal opercular cortex,insular and FO,beta
111,target,r,1155,0.0209667490651182,0.0205413627883109,0.184098284474209,AVI_L,L,insular and frontal opercular cortex,insular and FO,beta
111,target,rank,1138,0.0283339307126965,0.0211423517850698,0.162430125355035,AVI_L,L,insular and frontal opercular cortex,insular and FO,beta
112,congruency,r,959,0.289523862394047,0.00993049522825457,0.947532640562335,AAIC_L,L,insular and frontal opercular cortex,insular and FO,beta
112,congruency,rank,945,0.326678111767501,0.0109129470762153,0.999860659065802,AAIC_L,L,insular and frontal opercular cortex,insular and FO,beta
112,distractor,r,1008,0.177579966937744,0.0121331969030461,0.863902541859293,AAIC_L,L,insular and frontal opercular cortex,insular and FO,beta
112,distractor,rank,1008,0.177579966937744,0.0125764117427065,0.950475572967387,AAIC_L,L,insular and frontal opercular cortex,insular and FO,beta
112,incongruency,r,1032,0.134411205780763,0.030653853691082,0.205906528004573,AAIC_L,L,insular and frontal opercular cortex,insular and FO,beta
112,incongruency,rank,1087,0.0641403136873752,0.0382437253448485,0.115452564637275,AAIC_L,L,insular and frontal opercular cortex,insular and FO,beta
112,target,r,1079,0.0720717742271641,0.0177035257378069,0.250676253634952,AAIC_L,L,insular and frontal opercular cortex,insular and FO,beta
112,target,rank,1171,0.0155829854291716,0.0246972350974259,0.136826213524433,AAIC_L,L,insular and frontal opercular cortex,insular and FO,beta
113,congruency,r,829,0.665113889574641,-0.00225582982844378,0.999785144695677,FOP1_L,L,posterior opercular cortex,pOperc,beta
113,congruency,rank,839,0.637198654759427,-8.35839555064621e-05,0.999860659065802,FOP1_L,L,posterior opercular cortex,pOperc,beta
113,distractor,r,801,0.738199352484433,-0.00468479929370216,0.929201982148237,FOP1_L,L,posterior opercular cortex,pOperc,beta
113,distractor,rank,765,0.818465076721917,-0.00800915710446198,0.950475572967387,FOP1_L,L,posterior opercular cortex,pOperc,beta
113,incongruency,r,900,0.456424513212214,0.0128396047343684,0.56079462374197,FOP1_L,L,posterior opercular cortex,pOperc,beta
113,incongruency,rank,922,0.391465631546204,0.0132194421874108,0.49797748182556,FOP1_L,L,posterior opercular cortex,pOperc,beta
113,target,r,1083,0.0680168213307116,0.0171271719938361,0.244860556790562,FOP1_L,L,posterior opercular cortex,pOperc,beta
113,target,rank,965,0.274231761792223,0.00847786441700078,0.42370572637425,FOP1_L,L,posterior opercular cortex,pOperc,beta
114,congruency,r,588,0.987632706569203,-0.0225343217240865,0.999785144695677,FOP3_L,L,insular and frontal opercular cortex,insular and FO,beta
114,congruency,rank,555,0.99369514818295,-0.0222137703770479,0.999860659065802,FOP3_L,L,insular and frontal opercular cortex,insular and FO,beta
114,distractor,r,895,0.471418031393669,0.00646212772149396,0.906455847590268,FOP3_L,L,insular and frontal opercular cortex,insular and FO,beta
114,distractor,rank,914,0.414837927135639,0.00546251594345612,0.950475572967387,FOP3_L,L,insular and frontal opercular cortex,insular and FO,beta
114,incongruency,r,1155,0.0209667490651182,0.0577207842600515,0.0474718846757393,FOP3_L,L,insular and frontal opercular cortex,insular and FO,beta
114,incongruency,rank,1134,0.0303501644544346,0.052520319296784,0.0627934436988302,FOP3_L,L,insular and frontal opercular cortex,insular and FO,beta
114,target,r,1061,0.0926403496713185,0.0170636725394658,0.266804207053397,FOP3_L,L,insular and frontal opercular cortex,insular and FO,beta
114,target,rank,1075,0.0763095222627226,0.0175450222255686,0.246577754119405,FOP3_L,L,insular and frontal opercular cortex,insular and FO,beta
115,congruency,r,1023,0.149670716391018,0.018640546833904,0.932762395189309,FOP2_L,L,insular and frontal opercular cortex,insular and FO,beta
115,congruency,rank,983,0.230887362287312,0.0185307145900901,0.999860659065802,FOP2_L,L,insular and frontal opercular cortex,insular and FO,beta
115,distractor,r,851,0.602724372735966,-0.00456789186906212,0.923661911039383,FOP2_L,L,insular and frontal opercular cortex,insular and FO,beta
115,distractor,rank,787,0.771403115815164,-0.00514149124403305,0.950475572967387,FOP2_L,L,insular and frontal opercular cortex,insular and FO,beta
115,incongruency,r,939,0.343173752149772,0.0312100693643117,0.455876571121469,FOP2_L,L,insular and frontal opercular cortex,insular and FO,beta
115,incongruency,rank,925,0.382796229228025,0.025905700261453,0.492166580436032,FOP2_L,L,insular and frontal opercular cortex,insular and FO,beta
115,target,r,877,0.525577708896504,0.00589832577235082,0.628597924261599,FOP2_L,L,insular and frontal opercular cortex,insular and FO,beta
115,target,rank,790,0.764493467164702,0.000625724050515154,0.79313443279335,FOP2_L,L,insular and frontal opercular cortex,insular and FO,beta
116,congruency,r,773,0.80210033248804,-0.00868978298952534,0.999785144695677,PFt_L,L,inferior parietal cortex,iP,beta
116,congruency,rank,706,0.912269185909848,-0.0111048167086176,0.999860659065802,PFt_L,L,inferior parietal cortex,iP,beta
116,distractor,r,1034,0.131170657730741,0.0120597965071875,0.849173142740886,PFt_L,L,inferior parietal cortex,iP,beta
116,distractor,rank,971,0.259349568415466,0.00726705756840212,0.950475572967387,PFt_L,L,inferior parietal cortex,iP,beta
116,incongruency,r,1392,6.59055640035833e-05,0.12136015849045,0.0004745200608258,PFt_L,L,inferior parietal cortex,iP,beta
116,incongruency,rank,1406,4.26993360330956e-05,0.12217229075322,0.000341594688264765,PFt_L,L,inferior parietal cortex,iP,beta
116,target,r,1146,0.0246350000680683,0.0194895020209658,0.192795652706621,PFt_L,L,inferior parietal cortex,iP,beta
116,target,rank,1115,0.0416135969510509,0.0175576122201126,0.189631581042763,PFt_L,L,inferior parietal cortex,iP,beta
117,congruency,r,611,0.980863521022627,-0.0268162557929402,0.999785144695677,AIP_L,L,superior parietal cortex,sP,beta
117,congruency,rank,591,0.986888017369771,-0.0240510587589719,0.999860659065802,AIP_L,L,superior parietal cortex,sP,beta
117,distractor,r,1039,0.123306716192413,0.00851423225452762,0.849173142740886,AIP_L,L,superior parietal cortex,sP,beta
117,distractor,rank,1009,0.175623038083087,0.00783813928912286,0.950475572967387,AIP_L,L,superior parietal cortex,sP,beta
117,incongruency,r,1636,7.36169609965968e-09,0.219472863341615,6.62552648969371e-07,AIP_L,L,superior parietal cortex,sP,beta
117,incongruency,rank,1612,2.0837290163613e-08,0.206801358082588,1.25023740981678e-06,AIP_L,L,superior parietal cortex,sP,beta
117,target,r,1115,0.0416135969510509,0.0224347408332549,0.21401278431969,AIP_L,L,superior parietal cortex,sP,beta
117,target,rank,1148,0.0237763717813209,0.0236061286203121,0.155587422876797,AIP_L,L,superior parietal cortex,sP,beta
118,congruency,r,1058,0.0964537735382566,0.0169537360217206,0.807519964506334,EC_L,L,medial temporal cortex,mT,beta
118,congruency,rank,1000,0.193727139166685,0.0145857404869796,0.999860659065802,EC_L,L,medial temporal cortex,mT,beta
118,distractor,r,835,0.648462479691576,-0.00174016849541484,0.923661911039383,EC_L,L,medial temporal cortex,mT,beta
118,distractor,rank,779,0.78926092196015,-0.00565813947054141,0.950475572967387,EC_L,L,medial temporal cortex,mT,beta
118,incongruency,r,643,0.966403743734345,-0.028982673545001,0.974372660009552,EC_L,L,medial temporal cortex,mT,beta
118,incongruency,rank,657,0.957710352316437,-0.0280558604715771,0.968471142791902,EC_L,L,medial temporal cortex,mT,beta
118,target,r,903,0.447456718998214,0.00363199869462468,0.579440355537255,EC_L,L,medial temporal cortex,mT,beta
118,target,rank,868,0.552543281001787,-0.00100368411740369,0.654327569607379,EC_L,L,medial temporal cortex,mT,beta
119,congruency,r,790,0.764493467164702,-0.00274420971920912,0.999785144695677,PreS_L,L,medial temporal cortex,mT,beta
119,congruency,rank,819,0.692145277939676,-0.000803014607766077,0.999860659065802,PreS_L,L,medial temporal cortex,mT,beta
119,distractor,r,875,0.531584602757993,0.00293566791849486,0.923661911039383,PreS_L,L,medial temporal cortex,mT,beta
119,distractor,rank,921,0.394367691735294,0.0057408527992355,0.950475572967387,PreS_L,L,medial temporal cortex,mT,beta
119,incongruency,r,1038,0.12485247297324,0.028324463669598,0.192905108456508,PreS_L,L,medial temporal cortex,mT,beta
119,incongruency,rank,1074,0.0773980172652578,0.0316191424866572,0.13460524741784,PreS_L,L,medial temporal cortex,mT,beta
119,target,r,891,0.48344311871481,0.00679935599067357,0.608529799780879,PreS_L,L,medial temporal cortex,mT,beta
119,target,rank,977,0.244895964174831,0.01261356475464,0.398925552501987,PreS_L,L,medial temporal cortex,mT,beta
120,congruency,r,762,0.824376961916913,-0.00747710949225855,0.999785144695677,H_L,L,medial temporal cortex,mT,beta
120,congruency,rank,723,0.890003380070894,-0.0106190008608181,0.999860659065802,H_L,L,medial temporal cortex,mT,beta
120,distractor,r,1022,0.151434899741811,0.0135911739239402,0.849173142740886,H_L,L,medial temporal cortex,mT,beta
120,distractor,rank,999,0.195806658173838,0.0162620176746059,0.950475572967387,H_L,L,medial temporal cortex,mT,beta
120,incongruency,r,987,0.221802582314651,0.0258479536758429,0.316860831878073,H_L,L,medial temporal cortex,mT,beta
120,incongruency,rank,1005,0.183532914940961,0.0275621827236412,0.268584753572138,H_L,L,medial temporal cortex,mT,beta
120,target,r,1070,0.0818701543953923,0.014460144210033,0.25853732966966,H_L,L,medial temporal cortex,mT,beta
120,target,rank,1009,0.175623038083087,0.0103560099426601,0.338097827325729,H_L,L,medial temporal cortex,mT,beta
121,congruency,r,742,0.860625647825766,-0.0131002534585013,0.999785144695677,ProS_L,L,posterior cingulate cortex,pCC,beta
121,congruency,rank,742,0.860625647825766,-0.00751855408473265,0.999860659065802,ProS_L,L,posterior cingulate cortex,pCC,beta
121,distractor,r,794,0.755104035825169,7.79022789019448e-05,0.931522005051071,ProS_L,L,posterior cingulate cortex,pCC,beta
121,distractor,rank,811,0.713052426892859,0.000139268210879945,0.950475572967387,ProS_L,L,posterior cingulate cortex,pCC,beta
121,incongruency,r,1247,0.00318025458214203,0.093892464498874,0.0110085735535686,ProS_L,L,posterior cingulate cortex,pCC,beta
121,incongruency,rank,1307,0.00073264375121784,0.0984110224603063,0.00306688081905142,ProS_L,L,posterior cingulate cortex,pCC,beta
121,target,r,1103,0.0503276742993704,0.0132746824327872,0.228020888456686,ProS_L,L,posterior cingulate cortex,pCC,beta
121,target,rank,1058,0.0964537735382566,0.0107280732386402,0.267283081296765,ProS_L,L,posterior cingulate cortex,pCC,beta
122,congruency,r,993,0.208565870494253,0.00916849141321653,0.932762395189309,PeEc_L,L,medial temporal cortex,mT,beta
122,congruency,rank,1016,0.162309367117103,0.0116394146487725,0.999860659065802,PeEc_L,L,medial temporal cortex,mT,beta
122,distractor,r,938,0.345953393269689,0.00544590847040808,0.906455847590268,PeEc_L,L,medial temporal cortex,mT,beta
122,distractor,rank,983,0.230887362287312,0.00859965607308894,0.950475572967387,PeEc_L,L,medial temporal cortex,mT,beta
122,incongruency,r,761,0.826320170143293,-0.0120224066822803,0.871841730539417,PeEc_L,L,medial temporal cortex,mT,beta
122,incongruency,rank,787,0.771403115815164,-0.00977844892636025,0.833949314394772,PeEc_L,L,medial temporal cortex,mT,beta
122,target,r,981,0.235506532835298,0.00720261966667723,0.394336520096313,PeEc_L,L,medial temporal cortex,mT,beta
122,target,rank,1005,0.183532914940961,0.0083987712596609,0.339066192918556,PeEc_L,L,medial temporal cortex,mT,beta
123,congruency,r,1091,0.0604377748388771,0.0177990765454567,0.621645684057022,STGa_L,L,auditory association cortex,aud. assoc.,beta
123,congruency,rank,1079,0.0720717742271641,0.0193662439659354,0.999860659065802,STGa_L,L,auditory association cortex,aud. assoc.,beta
123,distractor,r,1084,0.0670311380124756,0.013180666846719,0.849080233882935,STGa_L,L,auditory association cortex,aud. assoc.,beta
123,distractor,rank,1016,0.162309367117103,0.00801289252518988,0.950475572967387,STGa_L,L,auditory association cortex,aud. assoc.,beta
123,incongruency,r,772,0.804193341826162,-0.00422320481399057,0.856537287152125,STGa_L,L,auditory association cortex,aud. assoc.,beta
123,incongruency,rank,799,0.743089600319214,-0.00432243228817058,0.815586146691821,STGa_L,L,auditory association cortex,aud. assoc.,beta
123,target,r,1048,0.109996619929106,0.0171983227293511,0.278864670242804,STGa_L,L,auditory association cortex,aud. assoc.,beta
123,target,rank,1029,0.139374352174234,0.0165118493400765,0.309720782609409,STGa_L,L,auditory association cortex,aud. assoc.,beta
124,congruency,r,1016,0.162309367117103,0.013310084332711,0.932762395189309,PBelt_L,L,early auditory cortex,early aud.,beta
124,congruency,rank,982,0.233190598797327,0.0145333733922997,0.999860659065802,PBelt_L,L,early auditory cortex,early aud.,beta
124,distractor,r,1015,0.164170020894032,0.0159025880637371,0.849173142740886,PBelt_L,L,early auditory cortex,early aud.,beta
124,distractor,rank,1012,0.169834628548177,0.0161481449410617,0.950475572967387,PBelt_L,L,early auditory cortex,early aud.,beta
124,incongruency,r,922,0.391465631546204,0.00731456261953155,0.508763997677378,PBelt_L,L,early auditory cortex,early aud.,beta
124,incongruency,rank,931,0.365636403564435,0.00755500751117323,0.478651291938896,PBelt_L,L,early auditory cortex,early aud.,beta
124,target,r,1087,0.0641403136873752,0.0102335966129415,0.240526176327657,PBelt_L,L,early auditory cortex,early aud.,beta
124,target,rank,1026,0.144460726512116,0.00575656136412546,0.319054365302834,PBelt_L,L,early auditory cortex,early aud.,beta
125,congruency,r,895,0.471418031393669,0.00142836469831822,0.999785144695677,A5_L,L,auditory association cortex,aud. assoc.,beta
125,congruency,rank,861,0.57335623033705,0.00287810702990027,0.999860659065802,A5_L,L,auditory association cortex,aud. assoc.,beta
125,distractor,r,875,0.531584602757993,0.00385387080544023,0.923661911039383,A5_L,L,auditory association cortex,aud. assoc.,beta
125,distractor,rank,910,0.42664376966295,0.00657710964818074,0.950475572967387,A5_L,L,auditory association cortex,aud. assoc.,beta
125,incongruency,r,1051,0.105797789970332,0.0378461317789021,0.169276463952532,A5_L,L,auditory association cortex,aud. assoc.,beta
125,incongruency,rank,1031,0.136051924632012,0.0340604824956927,0.214818828366335,A5_L,L,auditory association cortex,aud. assoc.,beta
125,target,r,938,0.345953393269689,0.00765154052185196,0.494219133242413,A5_L,L,auditory association cortex,aud. assoc.,beta
125,target,rank,980,0.237835101735272,0.0104086498590832,0.39096181107168,A5_L,L,auditory association cortex,aud. assoc.,beta
126,congruency,r,808,0.72071542955548,-0.00605844929912973,0.999785144695677,PHA1_L,L,medial temporal cortex,mT,beta
126,congruency,rank,762,0.824376961916913,-0.00976128997943619,0.999860659065802,PHA1_L,L,medial temporal cortex,mT,beta
126,distractor,r,825,0.67603959800438,0.000163613873019586,0.928909371303728,PHA1_L,L,medial temporal cortex,mT,beta
126,distractor,rank,844,0.622951215555371,-0.000642275106935039,0.950475572967387,PHA1_L,L,medial temporal cortex,mT,beta
126,incongruency,r,1058,0.0964537735382566,0.0301783548248605,0.157833447608056,PHA1_L,L,medial temporal cortex,mT,beta
126,incongruency,rank,1080,0.0710410665456919,0.0292599981643694,0.125984157420931,PHA1_L,L,medial temporal cortex,mT,beta
126,target,r,1034,0.131170657730741,0.012549066861675,0.306253380259967,PHA1_L,L,medial temporal cortex,mT,beta
126,target,rank,1004,0.185544555569321,0.0104667495641511,0.339066192918556,PHA1_L,L,medial temporal cortex,mT,beta
127,congruency,r,888,0.492472429862428,0.00145937855875871,0.999785144695677,PHA3_L,L,medial temporal cortex,mT,beta
127,congruency,rank,866,0.55850720980033,0.000933185667068106,0.999860659065802,PHA3_L,L,medial temporal cortex,mT,beta
127,distractor,r,968,0.266738206416207,0.00972813370842018,0.906455847590268,PHA3_L,L,medial temporal cortex,mT,beta
127,distractor,rank,940,0.340402570433983,0.00741358191671655,0.950475572967387,PHA3_L,L,medial temporal cortex,mT,beta
127,incongruency,r,914,0.414837927135639,0.00707445695642456,0.527709023918127,PHA3_L,L,medial temporal cortex,mT,beta
127,incongruency,rank,940,0.340402570433983,0.0131055306644629,0.450532813809684,PHA3_L,L,medial temporal cortex,mT,beta
127,target,r,995,0.204259303796371,0.00935573926172808,0.377094099316377,PHA3_L,L,medial temporal cortex,mT,beta
127,target,rank,993,0.208565870494253,0.0110448735384311,0.360979391240054,PHA3_L,L,medial temporal cortex,mT,beta
128,congruency,r,809,0.718172171344283,-0.00783101417656595,0.999785144695677,STSda_L,L,auditory association cortex,aud. assoc.,beta
128,congruency,rank,789,0.766809401202673,-0.00319733864720856,0.999860659065802,STSda_L,L,auditory association cortex,aud. assoc.,beta
128,distractor,r,748,0.850329283608982,-0.0047128733480404,0.953640318066148,STSda_L,L,auditory association cortex,aud. assoc.,beta
128,distractor,rank,779,0.78926092196015,-0.00296565203824657,0.950475572967387,STSda_L,L,auditory association cortex,aud. assoc.,beta
128,incongruency,r,1116,0.040946328044534,0.0491399672544345,0.0796793410596338,STSda_L,L,auditory association cortex,aud. assoc.,beta
128,incongruency,rank,1026,0.144460726512116,0.0333137461290871,0.224163196311905,STSda_L,L,auditory association cortex,aud. assoc.,beta
128,target,r,1033,0.13278412395408,0.0154389445792971,0.306253380259967,STSda_L,L,auditory association cortex,aud. assoc.,beta
128,target,rank,1043,0.117257965700623,0.0151460691286927,0.277716234554107,STSda_L,L,auditory association cortex,aud. assoc.,beta
129,congruency,r,858,0.58221737669779,0.00107510493123652,0.999785144695677,STSdp_L,L,auditory association cortex,aud. assoc.,beta
129,congruency,rank,804,0.730775483343795,-0.00289538863682173,0.999860659065802,STSdp_L,L,auditory association cortex,aud. assoc.,beta
129,distractor,r,1121,0.0377390322313266,0.0169802082079841,0.773542022343085,STSdp_L,L,auditory association cortex,aud. assoc.,beta
129,distractor,rank,1121,0.0377390322313266,0.0168766344484711,0.893748506833008,STSdp_L,L,auditory association cortex,aud. assoc.,beta
129,incongruency,r,1475,4.30288364024073e-06,0.111664345581726,7.74519055243332e-05,STSdp_L,L,auditory association cortex,aud. assoc.,beta
129,incongruency,rank,1459,7.49741797243971e-06,0.109701093769269,9.99655729658628e-05,STSdp_L,L,auditory association cortex,aud. assoc.,beta
129,target,r,1210,0.00715634706784859,0.028813547584224,0.105231207707637,STSdp_L,L,auditory association cortex,aud. assoc.,beta
129,target,rank,1169,0.0161833974219499,0.0263538169266379,0.138714835045285,STSdp_L,L,auditory association cortex,aud. assoc.,beta
130,congruency,r,889,0.489462002152509,0.000919047498313158,0.999785144695677,STSvp_L,L,auditory association cortex,aud. assoc.,beta
130,congruency,rank,865,0.561484293518624,-0.00107865674371496,0.999860659065802,STSvp_L,L,auditory association cortex,aud. assoc.,beta
130,distractor,r,878,0.52257199399395,0.00821532909527594,0.92218587175403,STSvp_L,L,auditory association cortex,aud. assoc.,beta
130,distractor,rank,879,0.519564994512474,0.00788524530842354,0.950475572967387,STSvp_L,L,auditory association cortex,aud. assoc.,beta
130,incongruency,r,1103,0.0503276742993704,0.0383328297264763,0.0924385854478232,STSvp_L,L,auditory association cortex,aud. assoc.,beta
130,incongruency,rank,1106,0.0480233797616966,0.0364946177352851,0.0891155500732513,STSvp_L,L,auditory association cortex,aud. assoc.,beta
130,target,r,1074,0.0773980172652578,0.00991392175451285,0.257206526536147,STSvp_L,L,auditory association cortex,aud. assoc.,beta
130,target,rank,1069,0.0830180405144948,0.0107854449771697,0.249054121543484,STSvp_L,L,auditory association cortex,aud. assoc.,beta
131,congruency,r,1084,0.0670311380124756,0.0218462471022046,0.6521948563376,TGd_L,L,lateral temporal cortex,lT,beta
131,congruency,rank,1075,0.0763095222627226,0.0225328315951143,0.999860659065802,TGd_L,L,lateral temporal cortex,lT,beta
131,distractor,r,1085,0.0660565388723806,0.0154867336344881,0.849080233882935,TGd_L,L,lateral temporal cortex,lT,beta
131,distractor,rank,1070,0.0818701543953923,0.0145409947064673,0.90370654553789,TGd_L,L,lateral temporal cortex,lT,beta
131,incongruency,r,850,0.605632308264706,-0.004088814021012,0.698806509536199,TGd_L,L,lateral temporal cortex,lT,beta
131,incongruency,rank,836,0.645658263831948,-0.0062586066063214,0.733239668705051,TGd_L,L,lateral temporal cortex,lT,beta
