num.roi,param,y,v,p,m,p.fdr,roi,hemi,community,community.short,measure
194,congruency,rank,583,0.616298187862375,-0.00185793293247525,0.999933584575897,RSC_R,R,posterior cingulate cortex,pCC,beta
194,distractor,r,547,0.742594106482491,0.0038971701956186,0.9879837673568,RSC_R,R,posterior cingulate cortex,pCC,beta
194,distractor,rank,531,0.790983481519529,0.00259207594580121,0.985422549238434,RSC_R,R,posterior cingulate cortex,pCC,beta
194,incongruency,r,662,0.314438169939685,0.0234517484019369,0.539036862753745,RSC_R,R,posterior cingulate cortex,pCC,beta
194,incongruency,rank,682,0.247919073122882,0.0271641118498616,0.469741401706512,RSC_R,R,posterior cingulate cortex,pCC,beta
194,target,r,673,0.276919801887591,0.00862369962910043,0.294944167690925,RSC_R,R,posterior cingulate cortex,pCC,beta
194,target,rank,731,0.121425341884653,0.013555861175246,0.144745440657202,RSC_R,R,posterior cingulate cortex,pCC,beta
195,congruency,r,650,0.357616644653076,-0.00237283352026235,0.971170003837767,POS2_R,R,posterior cingulate cortex,pCC,beta
195,congruency,rank,569,0.667831201665035,-0.00635332812468078,0.999933584575897,POS2_R,R,posterior cingulate cortex,pCC,beta
195,distractor,r,550,0.732925498791085,-0.00488405729881344,0.9879837673568,POS2_R,R,posterior cingulate cortex,pCC,beta
195,distractor,rank,573,0.653373697738761,-0.00325600882438444,0.985422549238434,POS2_R,R,posterior cingulate cortex,pCC,beta
195,incongruency,r,545,0.748939150136367,-0.00760977674096058,0.814556175374901,POS2_R,R,posterior cingulate cortex,pCC,beta
195,incongruency,rank,574,0.649723777120592,-0.000408837131580177,0.740191644820927,POS2_R,R,posterior cingulate cortex,pCC,beta
195,target,r,912,0.00121022689055295,0.0369385111962231,0.00613636169857832,POS2_R,R,posterior cingulate cortex,pCC,beta
195,target,rank,928,0.000671320393097474,0.0419353275774756,0.00423991827219457,POS2_R,R,posterior cingulate cortex,pCC,beta
196,congruency,r,564,0.685561830060316,-0.00779029006055853,0.971170003837767,V7_R,R,dorsal stream visual cortex,d vis.,beta
196,congruency,rank,513,0.838563937148244,-0.0101677899810482,0.999933584575897,V7_R,R,dorsal stream visual cortex,d vis.,beta
196,distractor,r,708,0.173898557453278,0.0130804572135804,0.9879837673568,V7_R,R,dorsal stream visual cortex,d vis.,beta
196,distractor,rank,673,0.276919801887591,0.00997046910055501,0.911290347959071,V7_R,R,dorsal stream visual cortex,d vis.,beta
196,incongruency,r,685,0.238618736187124,0.0303905121675393,0.466862744713939,V7_R,R,dorsal stream visual cortex,d vis.,beta
196,incongruency,rank,676,0.267074501208915,0.023408168580298,0.485590002198028,V7_R,R,dorsal stream visual cortex,d vis.,beta
196,target,r,765,0.0656995479299667,0.0147921354555063,0.0916737878092559,V7_R,R,dorsal stream visual cortex,d vis.,beta
196,target,rank,731,0.121425341884653,0.0132499498035552,0.144745440657202,V7_R,R,dorsal stream visual cortex,d vis.,beta
197,congruency,r,630,0.433459023251846,1.11311206939146e-05,0.971170003837767,IPS1_R,R,dorsal stream visual cortex,d vis.,beta
197,congruency,rank,541,0.761381263812876,-0.00615430603498127,0.999933584575897,IPS1_R,R,dorsal stream visual cortex,d vis.,beta
197,distractor,r,778,0.0505323303472771,0.0162473694882972,0.946696632678628,IPS1_R,R,dorsal stream visual cortex,d vis.,beta
197,distractor,rank,743,0.0989047429701788,0.0122166921444617,0.888665785348702,IPS1_R,R,dorsal stream visual cortex,d vis.,beta
197,incongruency,r,809,0.0253142923706715,0.0693407428931017,0.189857192780036,IPS1_R,R,dorsal stream visual cortex,d vis.,beta
197,incongruency,rank,833,0.0138689784908213,0.0733045773187486,0.138689784908213,IPS1_R,R,dorsal stream visual cortex,d vis.,beta
197,target,r,901,0.00177903986971195,0.0287105559547173,0.00800567941370378,IPS1_R,R,dorsal stream visual cortex,d vis.,beta
197,target,rank,875,0.00416059627907117,0.0246948013483054,0.013254996995271,IPS1_R,R,dorsal stream visual cortex,d vis.,beta
198,congruency,r,493,0.882554996335683,-0.0171415359196613,0.984569171276009,FFC_R,R,ventral stream visual cortex,v vis.,beta
198,congruency,rank,469,0.923378748921762,-0.017161693313141,0.999933584575897,FFC_R,R,ventral stream visual cortex,v vis.,beta
198,distractor,r,683,0.244798020083001,0.00593909839998158,0.9879837673568,FFC_R,R,ventral stream visual cortex,v vis.,beta
198,distractor,rank,618,0.480346965833791,-0.000690481027854289,0.985422549238434,FFC_R,R,ventral stream visual cortex,v vis.,beta
198,incongruency,r,656,0.335761266485028,0.0221739060049822,0.564832037077617,FFC_R,R,ventral stream visual cortex,v vis.,beta
198,incongruency,rank,664,0.307459083537012,0.0212678266343504,0.501966373295691,FFC_R,R,ventral stream visual cortex,v vis.,beta
198,target,r,899,0.00190490674144783,0.026477392215353,0.00806784031672023,FFC_R,R,ventral stream visual cortex,v vis.,beta
198,target,rank,862,0.00617051471254904,0.0226421488059051,0.0170875792039819,FFC_R,R,ventral stream visual cortex,v vis.,beta
199,congruency,r,523,0.813055188479423,-0.00890428855359078,0.984569171276009,V3B_R,R,dorsal stream visual cortex,d vis.,beta
199,congruency,rank,461,0.934300452070033,-0.0104889500115893,0.999933584575897,V3B_R,R,dorsal stream visual cortex,d vis.,beta
199,distractor,r,697,0.203361990805991,0.0126978818793974,0.9879837673568,V3B_R,R,dorsal stream visual cortex,d vis.,beta
199,distractor,rank,708,0.173898557453278,0.0133717213278191,0.888665785348702,V3B_R,R,dorsal stream visual cortex,d vis.,beta
199,incongruency,r,829,0.0153964245852336,0.0557371784028422,0.166019111589183,V3B_R,R,dorsal stream visual cortex,d vis.,beta
199,incongruency,rank,851,0.0084825695874784,0.0639585268854064,0.126547370714102,V3B_R,R,dorsal stream visual cortex,d vis.,beta
199,target,r,826,0.0166328530388942,0.0288192881171359,0.0329001488681423,V3B_R,R,dorsal stream visual cortex,d vis.,beta
199,target,rank,763,0.0683119460029893,0.0239030661881934,0.09315265364044,V3B_R,R,dorsal stream visual cortex,d vis.,beta
200,congruency,r,520,0.820952714790909,-0.0136598762497498,0.984569171276009,LO1_R,R,MT+ complex and neighbors,MT+,beta
200,congruency,rank,542,0.758302145237511,-0.00931474127982126,0.999933584575897,LO1_R,R,MT+ complex and neighbors,MT+,beta
200,distractor,r,496,0.876549975317584,-0.00726925000139979,0.9879837673568,LO1_R,R,MT+ complex and neighbors,MT+,beta
200,distractor,rank,554,0.719760103219361,-0.000491141903787143,0.985422549238434,LO1_R,R,MT+ complex and neighbors,MT+,beta
200,incongruency,r,787,0.0417445316253282,0.0593452435451038,0.250467189751969,LO1_R,R,MT+ complex and neighbors,MT+,beta
200,incongruency,rank,725,0.133920859101984,0.0331511889101801,0.385692074213714,LO1_R,R,MT+ complex and neighbors,MT+,beta
200,target,r,756,0.0780764995461354,0.0150085241170596,0.102958021379519,LO1_R,R,MT+ complex and neighbors,MT+,beta
200,target,rank,759,0.0737716321777526,0.0157605422082087,0.0990962223283245,LO1_R,R,MT+ complex and neighbors,MT+,beta
201,congruency,r,440,0.957343551324607,-0.0281732045530412,0.989382975069837,LO2_R,R,MT+ complex and neighbors,MT+,beta
201,congruency,rank,395,0.985384123398305,-0.027620273536854,0.999933584575897,LO2_R,R,MT+ complex and neighbors,MT+,beta
201,distractor,r,572,0.657009692927737,-0.000303266324712778,0.9879837673568,LO2_R,R,MT+ complex and neighbors,MT+,beta
201,distractor,rank,429,0.966547375504275,-0.00967653186035812,0.987230347709808,LO2_R,R,MT+ complex and neighbors,MT+,beta
201,incongruency,r,911,0.00125418972229241,0.0918802510456779,0.0400067565898883,LO2_R,R,MT+ complex and neighbors,MT+,beta
201,incongruency,rank,914,0.00112641964097016,0.0904252495363468,0.0382139854583582,LO2_R,R,MT+ complex and neighbors,MT+,beta
201,target,r,742,0.100658045791683,0.0158141693645571,0.124954815465537,LO2_R,R,MT+ complex and neighbors,MT+,beta
201,target,rank,633,0.421853952662467,0.00438737345369727,0.432670720679453,LO2_R,R,MT+ complex and neighbors,MT+,beta
202,congruency,r,541,0.761381263812876,-0.0106523272674907,0.984569171276009,PIT_R,R,ventral stream visual cortex,v vis.,beta
202,congruency,rank,533,0.785239101874064,-0.00908330777730321,0.999933584575897,PIT_R,R,ventral stream visual cortex,v vis.,beta
202,distractor,r,713,0.161436062851756,0.0141652842631388,0.9879837673568,PIT_R,R,ventral stream visual cortex,v vis.,beta
202,distractor,rank,706,0.179047285209091,0.012558599767346,0.888665785348702,PIT_R,R,ventral stream visual cortex,v vis.,beta
202,incongruency,r,616,0.488205180220348,0.00395148053033818,0.668265645928993,PIT_R,R,ventral stream visual cortex,v vis.,beta
202,incongruency,rank,646,0.372451240563029,0.0113992785735205,0.556358699596226,PIT_R,R,ventral stream visual cortex,v vis.,beta
202,target,r,786,0.0426564486753929,0.0157824310375826,0.0664775823512616,PIT_R,R,ventral stream visual cortex,v vis.,beta
202,target,rank,745,0.0954641423893481,0.0137605577532153,0.120586285123387,PIT_R,R,ventral stream visual cortex,v vis.,beta
203,congruency,r,574,0.649723777120592,-0.00690730509599158,0.971170003837767,MT_R,R,MT+ complex and neighbors,MT+,beta
203,congruency,rank,565,0.682047508409186,-0.00520655765292843,0.999933584575897,MT_R,R,MT+ complex and neighbors,MT+,beta
203,distractor,r,585,0.608743312634273,-0.00233053614669973,0.9879837673568,MT_R,R,MT+ complex and neighbors,MT+,beta
203,distractor,rank,660,0.321482983863339,0.0028615138974702,0.911290347959071,MT_R,R,MT+ complex and neighbors,MT+,beta
203,incongruency,r,634,0.417999847570906,0.0187734197820484,0.619259033438379,MT_R,R,MT+ complex and neighbors,MT+,beta
203,incongruency,rank,604,0.535344000702633,0.0158548193297411,0.676224000887536,MT_R,R,MT+ complex and neighbors,MT+,beta
203,target,r,851,0.0084825695874784,0.0235180165993423,0.0195751605864886,MT_R,R,MT+ complex and neighbors,MT+,beta
203,target,rank,842,0.0108946754268988,0.0231963447386461,0.0242103898375529,MT_R,R,MT+ complex and neighbors,MT+,beta
204,congruency,r,760,0.0723769817689526,0.0194729891724898,0.971170003837767,A1_R,R,early auditory cortex,early aud.,beta
204,congruency,rank,691,0.220594280189264,0.0159949457596208,0.999933584575897,A1_R,R,early auditory cortex,early aud.,beta
204,distractor,r,495,0.878574658115348,-0.00851586870671284,0.9879837673568,A1_R,R,early auditory cortex,early aud.,beta
204,distractor,rank,441,0.956415906014142,-0.0163193493815071,0.987230347709808,A1_R,R,early auditory cortex,early aud.,beta
204,incongruency,r,525,0.807674511986745,0.000239311908014412,0.866241650952959,A1_R,R,early auditory cortex,early aud.,beta
204,incongruency,rank,545,0.748939150136367,0.000233290222051373,0.819507884647697,A1_R,R,early auditory cortex,early aud.,beta
204,target,r,839,0.0118190337288002,0.0243788686794853,0.0254781565411262,A1_R,R,early auditory cortex,early aud.,beta
204,target,rank,750,0.0872426222230623,0.0153272090892763,0.113383913358492,A1_R,R,early auditory cortex,early aud.,beta
205,congruency,r,535,0.779405719810736,-0.0116433977263711,0.984569171276009,PSL_R,R,tempo-parieto-occipital junction,TPOJ,beta
205,congruency,rank,492,0.884510782848365,-0.00878825944717092,0.999933584575897,PSL_R,R,tempo-parieto-occipital junction,TPOJ,beta
205,distractor,r,600,0.550981177833954,0.000712464643780638,0.9879837673568,PSL_R,R,tempo-parieto-occipital junction,TPOJ,beta
205,distractor,rank,577,0.638693461083193,-0.000105699116282837,0.985422549238434,PSL_R,R,tempo-parieto-occipital junction,TPOJ,beta
205,incongruency,r,717,0.151888609766685,0.031821826519491,0.415474646644032,PSL_R,R,tempo-parieto-occipital junction,TPOJ,beta
205,incongruency,rank,719,0.147255908426969,0.0303111834136011,0.401607022982642,PSL_R,R,tempo-parieto-occipital junction,TPOJ,beta
205,target,r,803,0.029152735797064,0.0250974712162815,0.0509465285773934,PSL_R,R,tempo-parieto-occipital junction,TPOJ,beta
205,target,rank,856,0.0073527037260881,0.031081098530096,0.0190429736790771,PSL_R,R,tempo-parieto-occipital junction,TPOJ,beta
206,congruency,r,588,0.597335905356424,-0.0114540230587324,0.971170003837767,SFL_R,R,dorsolateral prefrontal cortex,dlPFC,beta
206,congruency,rank,551,0.729663101520684,-0.00812967528783846,0.999933584575897,SFL_R,R,dorsolateral prefrontal cortex,dlPFC,beta
206,distractor,r,685,0.238618736187124,0.00995896444106584,0.9879837673568,SFL_R,R,dorsolateral prefrontal cortex,dlPFC,beta
206,distractor,rank,682,0.247919073122882,0.00628831143420122,0.911290347959071,SFL_R,R,dorsolateral prefrontal cortex,dlPFC,beta
206,incongruency,r,774,0.0548748956173935,0.0507851001296126,0.266958951652184,SFL_R,R,dorsolateral prefrontal cortex,dlPFC,beta
206,incongruency,rank,762,0.0696472844062566,0.044835650508038,0.284920708934686,SFL_R,R,dorsolateral prefrontal cortex,dlPFC,beta
206,target,r,885,0.00303066554419118,0.0397787651561272,0.011020601978877,SFL_R,R,dorsolateral prefrontal cortex,dlPFC,beta
206,target,rank,830,0.0150018731966721,0.031375998723154,0.0305122844678077,SFL_R,R,dorsolateral prefrontal cortex,dlPFC,beta
207,congruency,r,645,0.37619009589649,0.00439579556282858,0.971170003837767,PCV_R,R,posterior cingulate cortex,pCC,beta
207,congruency,rank,598,0.558772211645136,0.000953615107814933,0.999933584575897,PCV_R,R,posterior cingulate cortex,pCC,beta
207,distractor,r,690,0.223544059611816,0.0124976658769455,0.9879837673568,PCV_R,R,posterior cingulate cortex,pCC,beta
207,distractor,rank,734,0.115489217151636,0.0141260134090276,0.888665785348702,PCV_R,R,posterior cingulate cortex,pCC,beta
207,incongruency,r,746,0.0937766339944926,0.031211265929551,0.351662377479347,PCV_R,R,posterior cingulate cortex,pCC,beta
207,incongruency,rank,789,0.0399671962959172,0.0398439014264997,0.216255025009218,PCV_R,R,posterior cingulate cortex,pCC,beta
207,target,r,752,0.0841035889788113,0.0235680064669856,0.109700333450623,PCV_R,R,posterior cingulate cortex,pCC,beta
207,target,rank,845,0.0100327070881718,0.0302540788526115,0.0227155632185023,PCV_R,R,posterior cingulate cortex,pCC,beta
208,congruency,r,563,0.689059718764058,-0.00383278052457133,0.971170003837767,STV_R,R,tempo-parieto-occipital junction,TPOJ,beta
208,congruency,rank,549,0.736168260278761,0.00158452967653436,0.999933584575897,STV_R,R,tempo-parieto-occipital junction,TPOJ,beta
208,distractor,r,746,0.0937766339944926,0.0116576454626618,0.9879837673568,STV_R,R,tempo-parieto-occipital junction,TPOJ,beta
208,distractor,rank,701,0.192325488013255,0.00786955626883177,0.888665785348702,STV_R,R,tempo-parieto-occipital junction,TPOJ,beta
208,incongruency,r,674,0.273618733115338,0.0278994231974936,0.500013928535643,STV_R,R,tempo-parieto-occipital junction,TPOJ,beta
208,incongruency,rank,666,0.300547771742675,0.0189586264458462,0.501966373295691,STV_R,R,tempo-parieto-occipital junction,TPOJ,beta
208,target,r,830,0.0150018731966721,0.0292348856351291,0.0306856497204657,STV_R,R,tempo-parieto-occipital junction,TPOJ,beta
208,target,rank,857,0.00714304720409409,0.0319714029644933,0.0190429736790771,STV_R,R,tempo-parieto-occipital junction,TPOJ,beta
209,congruency,r,637,0.406485234692486,0.00434473225696966,0.971170003837767,7Pm_R,R,superior parietal cortex,sP,beta
209,congruency,rank,576,0.642383355346924,0.00134196826823502,0.999933584575897,7Pm_R,R,superior parietal cortex,sP,beta
209,distractor,r,612,0.503932106640995,0.00319305059329034,0.9879837673568,7Pm_R,R,superior parietal cortex,sP,beta
209,distractor,rank,605,0.531425374312649,0.00236396301818109,0.985422549238434,7Pm_R,R,superior parietal cortex,sP,beta
209,incongruency,r,639,0.398852062608937,0.0190691284947833,0.618908373013867,7Pm_R,R,superior parietal cortex,sP,beta
209,incongruency,rank,712,0.163881666176257,0.0332801905568006,0.404091779612689,7Pm_R,R,superior parietal cortex,sP,beta
209,target,r,632,0.425715420923735,0.00251328201266633,0.435390771399275,7Pm_R,R,superior parietal cortex,sP,beta
209,target,rank,703,0.186944811520577,0.00714405019532464,0.210972201089053,7Pm_R,R,superior parietal cortex,sP,beta
210,congruency,r,581,0.62380990410351,-0.00108472462620974,0.971170003837767,7m_R,R,posterior cingulate cortex,pCC,beta
210,congruency,rank,561,0.696005169417067,-0.00211913719147267,0.999933584575897,7m_R,R,posterior cingulate cortex,pCC,beta
210,distractor,r,403,0.982048469457634,-0.0181651793819078,0.990300977604337,7m_R,R,posterior cingulate cortex,pCC,beta
210,distractor,rank,412,0.977557981385885,-0.0173576274454307,0.987741854176039,7m_R,R,posterior cingulate cortex,pCC,beta
210,incongruency,r,676,0.267074501208915,0.0227448622952037,0.493060617616459,7m_R,R,posterior cingulate cortex,pCC,beta
210,incongruency,rank,681,0.251060849863633,0.0273108569154704,0.470739093494311,7m_R,R,posterior cingulate cortex,pCC,beta
210,target,r,572,0.657009692927737,0.000320378866852326,0.660680138139624,7m_R,R,posterior cingulate cortex,pCC,beta
210,target,rank,659,0.325029380220322,0.00965664338487614,0.338180858032705,7m_R,R,posterior cingulate cortex,pCC,beta
211,congruency,r,501,0.866079140898016,-0.0157456081393136,0.984569171276009,POS1_R,R,posterior cingulate cortex,pCC,beta
211,congruency,rank,429,0.966547375504275,-0.0203501675908664,0.999933584575897,POS1_R,R,posterior cingulate cortex,pCC,beta
211,distractor,r,580,0.627548759436971,-0.00381443281598276,0.9879837673568,POS1_R,R,posterior cingulate cortex,pCC,beta
211,distractor,rank,605,0.531425374312649,-0.000490116103666681,0.985422549238434,POS1_R,R,posterior cingulate cortex,pCC,beta
211,incongruency,r,733,0.117445003664317,0.032156142478814,0.379657203458341,POS1_R,R,posterior cingulate cortex,pCC,beta
211,incongruency,rank,730,0.123450024682416,0.0278770404528958,0.367289329633635,POS1_R,R,posterior cingulate cortex,pCC,beta
211,target,r,769,0.0607036098815073,0.0212402110831347,0.0863766780922633,POS1_R,R,posterior cingulate cortex,pCC,beta
211,target,rank,806,0.0271781082443265,0.0284012943341435,0.047495723145425,POS1_R,R,posterior cingulate cortex,pCC,beta
212,congruency,r,686,0.235560818381089,0.00673117716785753,0.971170003837767,23d_R,R,posterior cingulate cortex,pCC,beta
212,congruency,rank,664,0.307459083537012,0.00685354372835996,0.999933584575897,23d_R,R,posterior cingulate cortex,pCC,beta
212,distractor,r,736,0.111646054363535,0.0196918932230761,0.9879837673568,23d_R,R,posterior cingulate cortex,pCC,beta
212,distractor,rank,747,0.0921108416106105,0.0230381048474263,0.888665785348702,23d_R,R,posterior cingulate cortex,pCC,beta
212,incongruency,r,639,0.398852062608937,0.00408751305203442,0.618908373013867,23d_R,R,posterior cingulate cortex,pCC,beta
212,incongruency,rank,648,0.365009144969479,0.00899491490305067,0.556358699596226,23d_R,R,posterior cingulate cortex,pCC,beta
212,target,r,693,0.214760898125936,0.00800250393401625,0.240853343692639,23d_R,R,posterior cingulate cortex,pCC,beta
212,target,rank,702,0.189623624797891,0.00721403649067883,0.21266200911913,23d_R,R,posterior cingulate cortex,pCC,beta
213,congruency,r,665,0.303994830582933,0.00683366113891566,0.971170003837767,v23ab_R,R,posterior cingulate cortex,pCC,beta
213,congruency,rank,631,0.429583896913547,0.0071984407039668,0.999933584575897,v23ab_R,R,posterior cingulate cortex,pCC,beta
213,distractor,r,624,0.456829205908743,0.00550819163510494,0.9879837673568,v23ab_R,R,posterior cingulate cortex,pCC,beta
213,distractor,rank,626,0.449018822166046,0.00461174985571119,0.985422549238434,v23ab_R,R,posterior cingulate cortex,pCC,beta
213,incongruency,r,682,0.247919073122882,0.0399430599828259,0.474738650660837,v23ab_R,R,posterior cingulate cortex,pCC,beta
213,incongruency,rank,663,0.310940281235942,0.0325780093866739,0.501966373295691,v23ab_R,R,posterior cingulate cortex,pCC,beta
213,target,r,664,0.307459083537012,0.0134455380621029,0.324590234819133,v23ab_R,R,posterior cingulate cortex,pCC,beta
213,target,rank,645,0.37619009589649,0.00830849361924994,0.388047090323027,v23ab_R,R,posterior cingulate cortex,pCC,beta
214,congruency,r,533,0.785239101874064,-0.010461366430283,0.984569171276009,d23ab_R,R,posterior cingulate cortex,pCC,beta
214,congruency,rank,460,0.93557781347398,-0.0161773947285412,0.999933584575897,d23ab_R,R,posterior cingulate cortex,pCC,beta
214,distractor,r,614,0.496067893359005,0.00306787303341813,0.9879837673568,d23ab_R,R,posterior cingulate cortex,pCC,beta
214,distractor,rank,611,0.507863838219377,0.00408484391036956,0.985422549238434,d23ab_R,R,posterior cingulate cortex,pCC,beta
214,incongruency,r,669,0.290312186981456,0.0168523162099508,0.512315624084923,d23ab_R,R,posterior cingulate cortex,pCC,beta
214,incongruency,rank,697,0.203361990805991,0.0167081609627006,0.438385129881179,d23ab_R,R,posterior cingulate cortex,pCC,beta
214,target,r,552,0.726381266884662,-0.0072908143676464,0.726381266884662,d23ab_R,R,posterior cingulate cortex,pCC,beta
214,target,rank,529,0.796638009194009,-0.00973442037480751,0.796638009194009,d23ab_R,R,posterior cingulate cortex,pCC,beta
215,congruency,r,511,0.843384671776674,-0.0158696909874349,0.984569171276009,31pv_R,R,posterior cingulate cortex,pCC,beta
215,congruency,rank,472,0.918951441031014,-0.0164236060181663,0.999933584575897,31pv_R,R,posterior cingulate cortex,pCC,beta
215,distractor,r,731,0.121425341884653,0.012899146440709,0.9879837673568,31pv_R,R,posterior cingulate cortex,pCC,beta
215,distractor,rank,744,0.0971734764527383,0.0135666634749208,0.888665785348702,31pv_R,R,posterior cingulate cortex,pCC,beta
215,incongruency,r,712,0.163881666176257,0.0337045467148232,0.415474646644032,31pv_R,R,posterior cingulate cortex,pCC,beta
215,incongruency,rank,716,0.154240215232575,0.0326243554033888,0.402365778867586,31pv_R,R,posterior cingulate cortex,pCC,beta
215,target,r,891,0.00249124170730042,0.0389971167019147,0.00954092568753352,31pv_R,R,posterior cingulate cortex,pCC,beta
215,target,rank,889,0.00266075802014321,0.0371443227236217,0.0104116618179517,31pv_R,R,posterior cingulate cortex,pCC,beta
216,congruency,r,678,0.26060880759025,0.00928577863163636,0.971170003837767,5m_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
216,congruency,rank,668,0.293706211720094,0.0137343610984931,0.999933584575897,5m_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
216,distractor,r,489,0.890241474542531,-0.0100015870534146,0.9879837673568,5m_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
216,distractor,rank,491,0.886443741093387,-0.00814793128634441,0.987230347709808,5m_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
216,incongruency,r,576,0.642383355346924,-0.00219172029565506,0.758088107224312,5m_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
216,incongruency,rank,566,0.678517016136661,-0.00203222531794223,0.768132471098107,5m_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
216,target,r,803,0.029152735797064,0.0204949888991418,0.0509465285773934,5m_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
216,target,rank,775,0.0537630450714311,0.0220009560547055,0.0765007755957122,5m_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
217,congruency,r,612,0.503932106640995,0.00322420497479935,0.971170003837767,5mv_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
217,congruency,rank,564,0.685561830060316,-0.000830277297206857,0.999933584575897,5mv_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
217,distractor,r,740,0.10423116066667,0.0178378685270219,0.9879837673568,5mv_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
217,distractor,rank,735,0.113556258906613,0.0144963276080279,0.888665785348702,5mv_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
217,incongruency,r,698,0.20056866495605,0.0222395451562456,0.432363589126814,5mv_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
217,incongruency,rank,674,0.273618733115338,0.0172848695761866,0.487637346146147,5mv_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
217,target,r,960,0.000185070342453741,0.0474910319389104,0.00246760456604989,5mv_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
217,target,rank,977,8.75097251498147e-05,0.0479554711943637,0.00164829528413435,5mv_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
218,congruency,r,713,0.161436062851756,0.0142006447219676,0.971170003837767,23c_R,R,posterior cingulate cortex,pCC,beta
218,congruency,rank,692,0.217666520098078,0.0151095721653212,0.999933584575897,23c_R,R,posterior cingulate cortex,pCC,beta
218,distractor,r,701,0.192325488013255,0.00929468602301459,0.9879837673568,23c_R,R,posterior cingulate cortex,pCC,beta
218,distractor,rank,670,0.286936309149365,0.0076630661592376,0.911290347959071,23c_R,R,posterior cingulate cortex,pCC,beta
218,incongruency,r,749,0.0888439522692988,0.0378718442535196,0.343912073300511,23c_R,R,posterior cingulate cortex,pCC,beta
218,incongruency,rank,741,0.102433485763594,0.0358878380703097,0.35026072894835,23c_R,R,posterior cingulate cortex,pCC,beta
218,target,r,866,0.00547735114821713,0.0275954886678712,0.0150522626973906,23c_R,R,posterior cingulate cortex,pCC,beta
218,target,rank,810,0.0247168679094436,0.0234111660840495,0.0447139318964809,23c_R,R,posterior cingulate cortex,pCC,beta
219,congruency,r,706,0.179047285209091,0.00635675371705436,0.971170003837767,5L_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
219,congruency,rank,651,0.353939770898299,0.00455220219834861,0.999933584575897,5L_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
219,distractor,r,559,0.702881848037993,0.00238077539411105,0.9879837673568,5L_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
219,distractor,rank,580,0.627548759436971,0.00396510157345901,0.985422549238434,5L_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
219,incongruency,r,638,0.402664094643576,0.0114270380304727,0.619259033438379,5L_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
219,incongruency,rank,632,0.425715420923735,0.00984825253232326,0.598662310674003,5L_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
219,target,r,678,0.26060880759025,0.0152171933222407,0.280895720755958,5L_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
219,target,rank,753,0.0825656372311663,0.0219345515880637,0.108877763381758,5L_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
220,congruency,r,595,0.570416103086453,-0.00390778523652659,0.971170003837767,24dd_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
220,congruency,rank,603,0.539259264083746,0.00075280198970739,0.999933584575897,24dd_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
220,distractor,r,679,0.257405893517509,0.00391861583235728,0.9879837673568,24dd_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
220,distractor,rank,660,0.321482983863339,0.00445359257704385,0.911290347959071,24dd_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
220,incongruency,r,793,0.036593708657497,0.0514138562464212,0.231118159942086,24dd_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
220,incongruency,rank,841,0.0111956928174717,0.0660577169624495,0.132454002757137,24dd_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
220,target,r,899,0.00190490674144783,0.0321399854501323,0.00806784031672023,24dd_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
220,target,rank,855,0.00756765433181173,0.0311168620954704,0.0191856025313537,24dd_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
221,congruency,r,728,0.127568717443584,0.0210917000633923,0.971170003837767,24dv_R,R,paracentral lobular and mid cingulate cortex,PL and mid cing.,beta
