roi,subj,n.silent
dmfc.alt_L,DMCC3062542,
dmfc.alt_R,DMCC3062542,
dpm_L,DMCC3062542,
dpm_R,DMCC3062542,
evis,DMCC3062542,
fpc_L,DMCC3062542,
fpc_R,DMCC3062542,
ifc_L,DMCC3062542,
ifc_R,DMCC3062542,
ins_L,DMCC3062542,
ins_R,DMCC3062542,
lppc_L,DMCC3062542,
lppc_R,DMCC3062542,
ofc_L,DMCC3062542,
ofc_R,DMCC3062542,
smmouth,DMCC3062542,
V1,DMCC3062542,
vpm_L,DMCC3062542,
vpm_R,DMCC3062542,
vvis_L,DMCC3062542,
vvis_R,DMCC3062542,
vwfa,DMCC3062542,0
aud,DMCC4191255,
dlpfc_L,DMCC4191255,
dlpfc_R,DMCC4191255,
dlpfc.alt_L,DMCC4191255,
dlpfc.alt_R,DMCC4191255,
dmfc_L,DMCC4191255,
dmfc_R,DMCC4191255,
dmfc.alt_L,DMCC4191255,
dmfc.alt_R,DMCC4191255,
dpm_L,DMCC4191255,
dpm_R,DMCC4191255,
evis,DMCC4191255,
fpc_L,DMCC4191255,
fpc_R,DMCC4191255,
ifc_L,DMCC4191255,
ifc_R,DMCC4191255,
ins_L,DMCC4191255,
ins_R,DMCC4191255,
lppc_L,DMCC4191255,
lppc_R,DMCC4191255,
ofc_L,DMCC4191255,
ofc_R,DMCC4191255,
smmouth,DMCC4191255,
V1,DMCC4191255,
vpm_L,DMCC4191255,
vpm_R,DMCC4191255,
vvis_L,DMCC4191255,
vvis_R,DMCC4191255,
vwfa,DMCC4191255,0
aud,DMCC5009144,
dlpfc_L,DMCC5009144,
dlpfc_R,DMCC5009144,
dlpfc.alt_L,DMCC5009144,
dlpfc.alt_R,DMCC5009144,
dmfc_L,DMCC5009144,
dmfc_R,DMCC5009144,
dmfc.alt_L,DMCC5009144,
dmfc.alt_R,DMCC5009144,
dpm_L,DMCC5009144,
dpm_R,DMCC5009144,
evis,DMCC5009144,
fpc_L,DMCC5009144,
fpc_R,DMCC5009144,
ifc_L,DMCC5009144,
ifc_R,DMCC5009144,
ins_L,DMCC5009144,
ins_R,DMCC5009144,
lppc_L,DMCC5009144,
lppc_R,DMCC5009144,
ofc_L,DMCC5009144,
ofc_R,DMCC5009144,
smmouth,DMCC5009144,
V1,DMCC5009144,
vpm_L,DMCC5009144,
vpm_R,DMCC5009144,
vvis_L,DMCC5009144,
vvis_R,DMCC5009144,
vwfa,DMCC5009144,0
aud,DMCC5195268,
dlpfc_L,DMCC5195268,
dlpfc_R,DMCC5195268,
dlpfc.alt_L,DMCC5195268,
dlpfc.alt_R,DMCC5195268,
dmfc_L,DMCC5195268,
dmfc_R,DMCC5195268,
dmfc.alt_L,DMCC5195268,
dmfc.alt_R,DMCC5195268,
dpm_L,DMCC5195268,
dpm_R,DMCC5195268,
evis,DMCC5195268,
fpc_L,DMCC5195268,
fpc_R,DMCC5195268,
ifc_L,DMCC5195268,
ifc_R,DMCC5195268,
ins_L,DMCC5195268,
ins_R,DMCC5195268,
lppc_L,DMCC5195268,
lppc_R,DMCC5195268,
ofc_L,DMCC5195268,
ofc_R,DMCC5195268,
smmouth,DMCC5195268,
V1,DMCC5195268,
vpm_L,DMCC5195268,
vpm_R,DMCC5195268,
vvis_L,DMCC5195268,
vvis_R,DMCC5195268,
vwfa,DMCC5195268,0
aud,DMCC5775387,
dlpfc_L,DMCC5775387,
dlpfc_R,DMCC5775387,
dlpfc.alt_L,DMCC5775387,
dlpfc.alt_R,DMCC5775387,
dmfc_L,DMCC5775387,
dmfc_R,DMCC5775387,
dmfc.alt_L,DMCC5775387,
dmfc.alt_R,DMCC5775387,
dpm_L,DMCC5775387,
dpm_R,DMCC5775387,
evis,DMCC5775387,
fpc_L,DMCC5775387,
fpc_R,DMCC5775387,
ifc_L,DMCC5775387,
ifc_R,DMCC5775387,
ins_L,DMCC5775387,
ins_R,DMCC5775387,
lppc_L,DMCC5775387,
lppc_R,DMCC5775387,
ofc_L,DMCC5775387,
ofc_R,DMCC5775387,
smmouth,DMCC5775387,
V1,DMCC5775387,
vpm_L,DMCC5775387,
vpm_R,DMCC5775387,
vvis_L,DMCC5775387,
vvis_R,DMCC5775387,
vwfa,DMCC5775387,0
aud,DMCC6371570,
dlpfc_L,DMCC6371570,
dlpfc_R,DMCC6371570,
dlpfc.alt_L,DMCC6371570,
dlpfc.alt_R,DMCC6371570,
dmfc_L,DMCC6371570,
dmfc_R,DMCC6371570,
dmfc.alt_L,DMCC6371570,
dmfc.alt_R,DMCC6371570,
dpm_L,DMCC6371570,
dpm_R,DMCC6371570,
evis,DMCC6371570,
fpc_L,DMCC6371570,
fpc_R,DMCC6371570,
ifc_L,DMCC6371570,
ifc_R,DMCC6371570,
ins_L,DMCC6371570,
ins_R,DMCC6371570,
lppc_L,DMCC6371570,
lppc_R,DMCC6371570,
ofc_L,DMCC6371570,
ofc_R,DMCC6371570,
smmouth,DMCC6371570,
V1,DMCC6371570,
vpm_L,DMCC6371570,
vpm_R,DMCC6371570,
vvis_L,DMCC6371570,
vvis_R,DMCC6371570,
vwfa,DMCC6371570,0
aud,DMCC6418065,
dlpfc_L,DMCC6418065,
dlpfc_R,DMCC6418065,
dlpfc.alt_L,DMCC6418065,
dlpfc.alt_R,DMCC6418065,
dmfc_L,DMCC6418065,
dmfc_R,DMCC6418065,
dmfc.alt_L,DMCC6418065,
dmfc.alt_R,DMCC6418065,
dpm_L,DMCC6418065,
dpm_R,DMCC6418065,
evis,DMCC6418065,
fpc_L,DMCC6418065,
fpc_R,DMCC6418065,
ifc_L,DMCC6418065,
ifc_R,DMCC6418065,
ins_L,DMCC6418065,
ins_R,DMCC6418065,
lppc_L,DMCC6418065,
lppc_R,DMCC6418065,
ofc_L,DMCC6418065,
ofc_R,DMCC6418065,
smmouth,DMCC6418065,
V1,DMCC6418065,
vpm_L,DMCC6418065,
vpm_R,DMCC6418065,
vvis_L,DMCC6418065,
vvis_R,DMCC6418065,
vwfa,DMCC6418065,0
aud,DMCC6484785,
dlpfc_L,DMCC6484785,
dlpfc_R,DMCC6484785,
dlpfc.alt_L,DMCC6484785,
dlpfc.alt_R,DMCC6484785,
dmfc_L,DMCC6484785,
dmfc_R,DMCC6484785,
dmfc.alt_L,DMCC6484785,
dmfc.alt_R,DMCC6484785,
dpm_L,DMCC6484785,
dpm_R,DMCC6484785,
evis,DMCC6484785,
fpc_L,DMCC6484785,
fpc_R,DMCC6484785,
ifc_L,DMCC6484785,
ifc_R,DMCC6484785,
ins_L,DMCC6484785,
ins_R,DMCC6484785,
lppc_L,DMCC6484785,
lppc_R,DMCC6484785,
ofc_L,DMCC6484785,
ofc_R,DMCC6484785,
smmouth,DMCC6484785,
V1,DMCC6484785,
vpm_L,DMCC6484785,
vpm_R,DMCC6484785,
vvis_L,DMCC6484785,
vvis_R,DMCC6484785,
vwfa,DMCC6484785,0
aud,DMCC6661074,
dlpfc_L,DMCC6661074,
dlpfc_R,DMCC6661074,
dlpfc.alt_L,DMCC6661074,
dlpfc.alt_R,DMCC6661074,
dmfc_L,DMCC6661074,
dmfc_R,DMCC6661074,
dmfc.alt_L,DMCC6661074,
dmfc.alt_R,DMCC6661074,
dpm_L,DMCC6661074,
dpm_R,DMCC6661074,
evis,DMCC6661074,
fpc_L,DMCC6661074,
fpc_R,DMCC6661074,
ifc_L,DMCC6661074,
ifc_R,DMCC6661074,
ins_L,DMCC6661074,
ins_R,DMCC6661074,
lppc_L,DMCC6661074,
lppc_R,DMCC6661074,
ofc_L,DMCC6661074,
ofc_R,DMCC6661074,
smmouth,DMCC6661074,
V1,DMCC6661074,
vpm_L,DMCC6661074,
vpm_R,DMCC6661074,
vvis_L,DMCC6661074,
vvis_R,DMCC6661074,
vwfa,DMCC6661074,0
aud,DMCC6671683,
dlpfc_L,DMCC6671683,
dlpfc_R,DMCC6671683,
dlpfc.alt_L,DMCC6671683,
dlpfc.alt_R,DMCC6671683,
dmfc_L,DMCC6671683,
dmfc_R,DMCC6671683,
dmfc.alt_L,DMCC6671683,
dmfc.alt_R,DMCC6671683,
dpm_L,DMCC6671683,
dpm_R,DMCC6671683,
evis,DMCC6671683,
fpc_L,DMCC6671683,
fpc_R,DMCC6671683,
ifc_L,DMCC6671683,
ifc_R,DMCC6671683,
ins_L,DMCC6671683,
ins_R,DMCC6671683,
lppc_L,DMCC6671683,
lppc_R,DMCC6671683,
ofc_L,DMCC6671683,
ofc_R,DMCC6671683,
smmouth,DMCC6671683,
V1,DMCC6671683,
vpm_L,DMCC6671683,
vpm_R,DMCC6671683,
vvis_L,DMCC6671683,
vvis_R,DMCC6671683,
vwfa,DMCC6671683,0
aud,DMCC6705371,
dlpfc_L,DMCC6705371,
dlpfc_R,DMCC6705371,
dlpfc.alt_L,DMCC6705371,
dlpfc.alt_R,DMCC6705371,
dmfc_L,DMCC6705371,
dmfc_R,DMCC6705371,
dmfc.alt_L,DMCC6705371,
dmfc.alt_R,DMCC6705371,
dpm_L,DMCC6705371,
dpm_R,DMCC6705371,
evis,DMCC6705371,
fpc_L,DMCC6705371,
fpc_R,DMCC6705371,
ifc_L,DMCC6705371,
ifc_R,DMCC6705371,
ins_L,DMCC6705371,
ins_R,DMCC6705371,
lppc_L,DMCC6705371,
lppc_R,DMCC6705371,
ofc_L,DMCC6705371,
ofc_R,DMCC6705371,
smmouth,DMCC6705371,
V1,DMCC6705371,
vpm_L,DMCC6705371,
vpm_R,DMCC6705371,
vvis_L,DMCC6705371,
vvis_R,DMCC6705371,
vwfa,DMCC6705371,0
aud,DMCC6721369,
dlpfc_L,DMCC6721369,
dlpfc_R,DMCC6721369,
dlpfc.alt_L,DMCC6721369,
dlpfc.alt_R,DMCC6721369,
dmfc_L,DMCC6721369,
dmfc_R,DMCC6721369,
dmfc.alt_L,DMCC6721369,
dmfc.alt_R,DMCC6721369,
dpm_L,DMCC6721369,
dpm_R,DMCC6721369,
evis,DMCC6721369,
fpc_L,DMCC6721369,
fpc_R,DMCC6721369,
ifc_L,DMCC6721369,
ifc_R,DMCC6721369,
ins_L,DMCC6721369,
ins_R,DMCC6721369,
lppc_L,DMCC6721369,
lppc_R,DMCC6721369,
ofc_L,DMCC6721369,
ofc_R,DMCC6721369,
smmouth,DMCC6721369,
V1,DMCC6721369,
vpm_L,DMCC6721369,
vpm_R,DMCC6721369,
vvis_L,DMCC6721369,
vvis_R,DMCC6721369,
vwfa,DMCC6721369,0
aud,DMCC6904377,
dlpfc_L,DMCC6904377,
dlpfc_R,DMCC6904377,
dlpfc.alt_L,DMCC6904377,
dlpfc.alt_R,DMCC6904377,
dmfc_L,DMCC6904377,
dmfc_R,DMCC6904377,
dmfc.alt_L,DMCC6904377,
dmfc.alt_R,DMCC6904377,
dpm_L,DMCC6904377,
dpm_R,DMCC6904377,
evis,DMCC6904377,
fpc_L,DMCC6904377,
fpc_R,DMCC6904377,
ifc_L,DMCC6904377,
ifc_R,DMCC6904377,
ins_L,DMCC6904377,
ins_R,DMCC6904377,
lppc_L,DMCC6904377,
lppc_R,DMCC6904377,
ofc_L,DMCC6904377,
ofc_R,DMCC6904377,
smmouth,DMCC6904377,
V1,DMCC6904377,
vpm_L,DMCC6904377,
vpm_R,DMCC6904377,
vvis_L,DMCC6904377,
vvis_R,DMCC6904377,
vwfa,DMCC6904377,0
aud,DMCC7297690,
dlpfc_L,DMCC7297690,
dlpfc_R,DMCC7297690,
dlpfc.alt_L,DMCC7297690,
dlpfc.alt_R,DMCC7297690,
dmfc_L,DMCC7297690,
dmfc_R,DMCC7297690,
dmfc.alt_L,DMCC7297690,
dmfc.alt_R,DMCC7297690,
dpm_L,DMCC7297690,
dpm_R,DMCC7297690,
evis,DMCC7297690,
fpc_L,DMCC7297690,
fpc_R,DMCC7297690,
ifc_L,DMCC7297690,
ifc_R,DMCC7297690,
ins_L,DMCC7297690,
ins_R,DMCC7297690,
lppc_L,DMCC7297690,
lppc_R,DMCC7297690,
ofc_L,DMCC7297690,
ofc_R,DMCC7297690,
smmouth,DMCC7297690,
V1,DMCC7297690,
vpm_L,DMCC7297690,
vpm_R,DMCC7297690,
vvis_L,DMCC7297690,
vvis_R,DMCC7297690,
vwfa,DMCC7297690,0
aud,DMCC7921988,
dlpfc_L,DMCC7921988,
dlpfc_R,DMCC7921988,
dlpfc.alt_L,DMCC7921988,
dlpfc.alt_R,DMCC7921988,
dmfc_L,DMCC7921988,
dmfc_R,DMCC7921988,
dmfc.alt_L,DMCC7921988,
dmfc.alt_R,DMCC7921988,
dpm_L,DMCC7921988,
dpm_R,DMCC7921988,
evis,DMCC7921988,
fpc_L,DMCC7921988,
fpc_R,DMCC7921988,
ifc_L,DMCC7921988,
ifc_R,DMCC7921988,
ins_L,DMCC7921988,
ins_R,DMCC7921988,
lppc_L,DMCC7921988,
lppc_R,DMCC7921988,
ofc_L,DMCC7921988,
ofc_R,DMCC7921988,
smmouth,DMCC7921988,
V1,DMCC7921988,
vpm_L,DMCC7921988,
vpm_R,DMCC7921988,
vvis_L,DMCC7921988,
vvis_R,DMCC7921988,
vwfa,DMCC7921988,0
aud,DMCC8033964,
dlpfc_L,DMCC8033964,
dlpfc_R,DMCC8033964,
dlpfc.alt_L,DMCC8033964,
dlpfc.alt_R,DMCC8033964,
dmfc_L,DMCC8033964,
dmfc_R,DMCC8033964,
dmfc.alt_L,DMCC8033964,
dmfc.alt_R,DMCC8033964,
dpm_L,DMCC8033964,
dpm_R,DMCC8033964,
evis,DMCC8033964,
fpc_L,DMCC8033964,
fpc_R,DMCC8033964,
ifc_L,DMCC8033964,
ifc_R,DMCC8033964,
ins_L,DMCC8033964,
ins_R,DMCC8033964,
lppc_L,DMCC8033964,
lppc_R,DMCC8033964,
ofc_L,DMCC8033964,
ofc_R,DMCC8033964,
smmouth,DMCC8033964,
V1,DMCC8033964,
vpm_L,DMCC8033964,
vpm_R,DMCC8033964,
vvis_L,DMCC8033964,
vvis_R,DMCC8033964,
vwfa,DMCC8033964,0
aud,DMCC8050964,
dlpfc_L,DMCC8050964,
dlpfc_R,DMCC8050964,
dlpfc.alt_L,DMCC8050964,
dlpfc.alt_R,DMCC8050964,
dmfc_L,DMCC8050964,
dmfc_R,DMCC8050964,
dmfc.alt_L,DMCC8050964,
dmfc.alt_R,DMCC8050964,
dpm_L,DMCC8050964,
dpm_R,DMCC8050964,
evis,DMCC8050964,
fpc_L,DMCC8050964,
fpc_R,DMCC8050964,
ifc_L,DMCC8050964,
ifc_R,DMCC8050964,
ins_L,DMCC8050964,
ins_R,DMCC8050964,
lppc_L,DMCC8050964,
lppc_R,DMCC8050964,
ofc_L,DMCC8050964,
ofc_R,DMCC8050964,
smmouth,DMCC8050964,
V1,DMCC8050964,
vpm_L,DMCC8050964,
vpm_R,DMCC8050964,
vvis_L,DMCC8050964,
vvis_R,DMCC8050964,
vwfa,DMCC8050964,0
aud,DMCC8078683,
dlpfc_L,DMCC8078683,
dlpfc_R,DMCC8078683,
dlpfc.alt_L,DMCC8078683,
dlpfc.alt_R,DMCC8078683,
dmfc_L,DMCC8078683,
dmfc_R,DMCC8078683,
dmfc.alt_L,DMCC8078683,
dmfc.alt_R,DMCC8078683,
dpm_L,DMCC8078683,
dpm_R,DMCC8078683,
evis,DMCC8078683,
fpc_L,DMCC8078683,
fpc_R,DMCC8078683,
ifc_L,DMCC8078683,
ifc_R,DMCC8078683,
ins_L,DMCC8078683,
ins_R,DMCC8078683,
lppc_L,DMCC8078683,
lppc_R,DMCC8078683,
ofc_L,DMCC8078683,
ofc_R,DMCC8078683,
smmouth,DMCC8078683,
V1,DMCC8078683,
vpm_L,DMCC8078683,
vpm_R,DMCC8078683,
vvis_L,DMCC8078683,
vvis_R,DMCC8078683,
vwfa,DMCC8078683,0
aud,DMCC9441378,
dlpfc_L,DMCC9441378,
dlpfc_R,DMCC9441378,
dlpfc.alt_L,DMCC9441378,
dlpfc.alt_R,DMCC9441378,
dmfc_L,DMCC9441378,
dmfc_R,DMCC9441378,
dmfc.alt_L,DMCC9441378,
dmfc.alt_R,DMCC9441378,
dpm_L,DMCC9441378,
dpm_R,DMCC9441378,
evis,DMCC9441378,
fpc_L,DMCC9441378,
fpc_R,DMCC9441378,
ifc_L,DMCC9441378,
ifc_R,DMCC9441378,
ins_L,DMCC9441378,
ins_R,DMCC9441378,
lppc_L,DMCC9441378,
lppc_R,DMCC9441378,
ofc_L,DMCC9441378,
ofc_R,DMCC9441378,
smmouth,DMCC9441378,
V1,DMCC9441378,
vpm_L,DMCC9441378,
vpm_R,DMCC9441378,
vvis_L,DMCC9441378,
vvis_R,DMCC9441378,
vwfa,DMCC9441378,0
aud,DMCC9478705,
dlpfc_L,DMCC9478705,
dlpfc_R,DMCC9478705,
dlpfc.alt_L,DMCC9478705,
dlpfc.alt_R,DMCC9478705,
dmfc_L,DMCC9478705,
dmfc_R,DMCC9478705,
dmfc.alt_L,DMCC9478705,
dmfc.alt_R,DMCC9478705,
dpm_L,DMCC9478705,
dpm_R,DMCC9478705,
evis,DMCC9478705,
fpc_L,DMCC9478705,
fpc_R,DMCC9478705,
ifc_L,DMCC9478705,
ifc_R,DMCC9478705,
ins_L,DMCC9478705,
ins_R,DMCC9478705,
lppc_L,DMCC9478705,
lppc_R,DMCC9478705,
ofc_L,DMCC9478705,
ofc_R,DMCC9478705,
smmouth,DMCC9478705,
V1,DMCC9478705,
vpm_L,DMCC9478705,
vpm_R,DMCC9478705,
vvis_L,DMCC9478705,
vvis_R,DMCC9478705,
vwfa,DMCC9478705,0
aud,DMCC9953810,
dlpfc_L,DMCC9953810,
dlpfc_R,DMCC9953810,
dlpfc.alt_L,DMCC9953810,
dlpfc.alt_R,DMCC9953810,
dmfc_L,DMCC9953810,
dmfc_R,DMCC9953810,
dmfc.alt_L,DMCC9953810,
dmfc.alt_R,DMCC9953810,
dpm_L,DMCC9953810,
dpm_R,DMCC9953810,
evis,DMCC9953810,
fpc_L,DMCC9953810,
fpc_R,DMCC9953810,
ifc_L,DMCC9953810,
ifc_R,DMCC9953810,
ins_L,DMCC9953810,
ins_R,DMCC9953810,
lppc_L,DMCC9953810,
lppc_R,DMCC9953810,
ofc_L,DMCC9953810,
ofc_R,DMCC9953810,
smmouth,DMCC9953810,
V1,DMCC9953810,
vpm_L,DMCC9953810,
vpm_R,DMCC9953810,
vvis_L,DMCC9953810,
vvis_R,DMCC9953810,
vwfa,DMCC9953810,0
